isbn,title,series,publisher,subject,subject_detail,grade,grade_min,grade_max,semester,level,price,image_url
9788954793261,EBS 기초 영독해 (미리 완성하는 중학 기초 영독해),EBS 기초 영문법/영독해,EBS,영어,독해,5,5,6,3,기본 5,14000,http://biblio.booxen.com/IMG_ISBN13/2025/07/9788954793261_L.jpg
9788954762250,배경지식이 문해력이다 3단계: 초등 3~4학년 권장 (초등 3~4학년 권장 / EBS 당신의 문해력 시리즈),EBS 배경지식이 문해력이다,EBS,국어,독해/문해력,3,3,3,3,기본 4,13000,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788954762250_L.jpg
9788954793698,"EBS 중학 뉴런 수학 2 (상) (2026년) (2022 개정 교육과정, 한 권으로 끝내는 자기주도 학습)",EBS 중학 뉴런,EBS,수학,수학,8,8,8,1,중위 2,17000,http://biblio.booxen.com/IMG_ISBN13/2025/07/9788954793698_L.jpg
9788954786058,"EBS 어휘가 문해력이다 초등 2학년 2학기 (2022 개정 교육과정, 교과서 어휘 완성)",EBS 어휘가 문해력이다,EBS,국어,독해/문해력,2,2,2,2,기본 4,11000,http://biblio.booxen.com/IMG_ISBN13/2024/08/9788954786058_L.jpg
9788954762809,EBS 어휘가 문해력이다 중학 국어 3-2 (교과서 어휘),EBS 어휘가 문해력이다,EBS,국어,독해/문해력,9,9,9,2,기본 4,9500,http://biblio.booxen.com/IMG_ISBN13/2022/03/9788954762809_L.jpg
9788954759717,ERI 독해가 문해력이다 4단계 심화 (초등 4~5학년 권장),EBS 초등 ERI 독해가 문해력이다,EBS,국어,독해/문해력,4,4,5,3,기본 4,12000,http://biblio.booxen.com/IMG_ISBN13/2022/03/9788954759717_L.jpg
9788954778657,EBS 초등 영어듣기평가 완벽대비 4-1 (2025년용) (듣고 쓰고 말하며 한 권으로 완성하는),EBS 초등 영어듣기평가 완벽대비,EBS,영어,듣기,4,4,4,1,기본 4,13000,http://biblio.booxen.com/IMG_ISBN13/2023/11/9788954778657_L.jpg
9788954762229,배경지식이 문해력이다 P단계: 예비 초등~초등 1학년 권장 (예비 초등~초등 1학년 권장 / EBS 당신의 문해력 시리즈),EBS 배경지식이 문해력이다,EBS,국어,독해/문해력,1,1,1,3,기본 4,13000,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788954762229_L.jpg
9788954786324,"4주 완성 독해력 4단계: 초등3~4학년(2025) (하루 4쪽, 20일 동안 읽고 익히고 쓰면서 완성하는 종합 독해력!)",4주 완성 독해력,EBS,국어,독해/문해력,3,3,4,3,기본 2,10500,http://biblio.booxen.com/IMG_ISBN13/2024/10/9788954786324_L.jpg
9788954794640,"EBS 어휘가 문해력이다 초등 4학년 2학기 (2022 개정 교육과정, 교과서 어휘 완성)",EBS 어휘가 문해력이다,EBS,국어,독해/문해력,4,4,4,2,기본 4,11500,http://biblio.booxen.com/IMG_ISBN13/2025/09/9788954794640_L.jpg
9788954794633,"EBS 어휘가 문해력이다 초등 3학년 2학기 (2022 개정 교육과정, 교과서 어휘 완성)",EBS 어휘가 문해력이다,EBS,국어,독해/문해력,3,3,3,2,기본 4,11500,http://biblio.booxen.com/IMG_ISBN13/2025/09/9788954794633_L.jpg
9788954786041,"EBS 어휘가 문해력이다 초등 1학년 2학기 (2022 개정 교육과정, 교과서 어휘 완성)",EBS 어휘가 문해력이다,EBS,국어,독해/문해력,1,1,1,2,기본 4,11000,http://biblio.booxen.com/IMG_ISBN13/2024/08/9788954786041_L.jpg
9788954794916,"4주 완성 독해력 6단계: 초등 5~6학년(2026) (2022 개정 교육과정, 초등 5~6학년 권장, 하루 4쪽, 20일 동안 읽고 익히고 쓰면서 완성하는 종합 독해력!)",4주 완성 독해력,EBS,국어,독해/문해력,5,5,6,3,기본 2,10500,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788954794916_L.jpg
9788954794930,"어휘가 독해다! 초등 국어 어휘 6단계: 초등 5~6학년(2026) (2022 개정 교육과정, 초등 5~6학년 권장)",EBS 어휘가 독해다,EBS,국어,독해/문해력,5,5,6,3,기본 4,12500,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788954794930_L.jpg
9788954794909,"4주 완성 독해력 5단계: 초등 5~6학년(2026) (2022 개정 교육과정, 초등 5~6학년 권장, 하루 4쪽, 20일 동안 읽고 익히고 쓰면서 완성하는 종합 독해력!)",4주 완성 독해력,EBS,국어,독해/문해력,5,5,6,3,기본 2,10500,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788954794909_L.jpg
9788954794923,"어휘가 독해다! 초등 국어 어휘 5단계: 초등 5~6학년(2026) (2022 개정 교육과정, 초등 5~6학년 권장)",EBS 어휘가 독해다,EBS,국어,독해/문해력,5,5,6,3,기본 4,12500,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788954794923_L.jpg
9788954794947,"EBS 중학 뉴런 영어 2 (2026년) (2022 개정 교육과정, 한 권으로 끝내는 자기주도 학습)",EBS 중학 뉴런,EBS,영어,영어,8,8,8,3,중위 2,16000,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788954794947_L.jpg
9788954777889,EBS 초등 수해력 도형·측정 P단계(예비 초등 권장) (잘 틀리는 부분을 확실하게 잡아 주는 수학 원리 강화 응용서),EBS 초등 수해력 도형·측정,EBS,수학,도형,1,1,1,1,기본 2,12500,http://biblio.booxen.com/IMG_ISBN13/2023/09/9788954777889_L.jpg
9788954795159,"EBS 중학 뉴런 연산 수학 2 (하) (2026년) (2022 개정 교육과정, 수학 자신감을 키우는 기본기 강화 학습서)",EBS 중학 뉴런,EBS,수학,연산,8,8,8,2,기본 1,13500,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788954795159_L.jpg
9788954795142,"EBS 중학 뉴런 연산 수학 2 (상) (2026년) (2022 개정 교육과정, 수학 자신감을 키우는 기본기 강화 학습서)",EBS 중학 뉴런,EBS,수학,연산,8,8,8,1,기본 1,13500,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788954795142_L.jpg
9788954761512,EBS 필독 중학 국어 비문학 독해3(2025) (중학 국어로 수능 잡기),EBS 필독 중학 국어,EBS,국어,독해/문해력,9,9,9,3,상위 2,11500,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788954761512_L.jpg
9788954786348,"어휘가 독해다! 초등 국어 어휘 4단계: 초등3~4학년(2025) (2022 개정 교육과정, 초등 3~4학년 권장)",EBS 어휘가 독해다,EBS,국어,독해/문해력,3,3,4,3,기본 4,12500,http://biblio.booxen.com/IMG_ISBN13/2024/10/9788954786348_L.jpg
9788954795098,"EBS 초등 기본서 만점왕 과학 4-1 (2026년) (2022 개정 교육과정, 예습·복습·숙제까지 해결되는 교과서 완전 학습서)",EBS 만점왕,EBS,과학,과학,4,4,4,1,기본 4,16000,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788954795098_L.jpg
9788954795074,"EBS 초등 기본서 만점왕 과학 3-1 (2026년) (2022 개정 교육과정, 예습·복습·숙제까지 해결되는 교과서 완전 학습서)",EBS 만점왕,EBS,과학,과학,3,3,3,1,기본 4,16000,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788954795074_L.jpg
9788954777810,EBS 초등 수해력 수·연산 P단계(예비 초등 권장) (잘 틀리는 부분을 확실하게 잡아 주는 수학 원리 강화 응용서),EBS 초등 수해력 수·연산,EBS,수학,연산,1,1,1,1,기본 1,12500,http://biblio.booxen.com/IMG_ISBN13/2023/09/9788954777810_L.jpg
9788954795616,"EBS 중학 30일 수학(2026) (2022 개정 교육과정, 초·중 수학의 맥을 잡는 30일)",EBS 중학 30일 수학,EBS,수학,수학,7,7,7,3,기본 3,15000,http://biblio.booxen.com/IMG_ISBN13/2025/11/9788954795616_L.jpg
9788954795630,"EBS 한장 수학 중학 수학 2 (상) (2026년) (2022 개정 교육과정, 하루 한 장으로 만드는 규칙적인 수학 습관!)",EBS 한장수학,EBS,수학,수학,8,8,8,1,기본 2,12000,http://biblio.booxen.com/IMG_ISBN13/2025/11/9788954795630_L.jpg
9788954795920,"EBS 초등 기본서 만점왕 수학 5-1 (2026년) (2022 개정 교육과정, 예습·복습·숙제까지 해결되는 교과서 완전 학습서)",EBS 만점왕,EBS,수학,수학,5,5,5,1,기본 4,16500,http://biblio.booxen.com/IMG_ISBN13/2025/12/9788954795920_L.jpg
9788954795951,"EBS 초등 기본서 만점왕 수학 6-1 (2026년) (2022 개정 교육과정, 예습·복습·숙제까지 해결되는 교과서 완전 학습서)",EBS 만점왕,EBS,수학,수학,6,6,6,1,기본 4,16500,http://biblio.booxen.com/IMG_ISBN13/2025/12/9788954795951_L.jpg
9788954795944,"EBS 초등 기본서 만점왕 과학 5-1 (2026년) (2022 개정 교육과정, 예습·복습·숙제까지 해결되는 교과서 완전 학습서)",EBS 만점왕,EBS,과학,과학,5,5,5,1,기본 4,16000,http://biblio.booxen.com/IMG_ISBN13/2025/12/9788954795944_L.jpg
9788954787253,"EBS 고등예비과정 통합과학 (2026년용) (2022 개정 교육과정, 고등학교 입문서)",EBS 고등예비과정,EBS,과학,통합과학,9,9,10,3,기본 1,12500,http://biblio.booxen.com/IMG_ISBN13/2024/11/9788954787253_L.jpg
9788954795975,"EBS 초등 기본서 만점왕 과학 6-1 (2026년) (2022 개정 교육과정, 예습·복습·숙제까지 해결되는 교과서 완전 학습서)",EBS 만점왕,EBS,과학,과학,6,6,6,1,기본 4,16000,http://biblio.booxen.com/IMG_ISBN13/2025/12/9788954795975_L.jpg
9788954796903,"EBS 만점왕 연산 12단계(초등 6학년)(2026) (2022 개정 교육과정, 초등 6학년 권장)",EBS 만점왕 연산,EBS,수학,연산,6,6,6,1,기본 1,9500,http://biblio.booxen.com/IMG_ISBN13/2025/12/9788954796903_L.jpg
9788954796873,"EBS 만점왕 연산 9단계(초등 5학년)(2026) (2022 개정 교육과정, 초등 5학년 권장)",EBS 만점왕 연산,EBS,수학,연산,5,5,5,1,기본 1,9500,http://biblio.booxen.com/IMG_ISBN13/2025/12/9788954796873_L.jpg
9788954796897,"EBS 만점왕 연산 11단계(초등 5학년)(2026) (2022 개정 교육과정, 초등 6학년 권장)",EBS 만점왕 연산,EBS,수학,연산,5,5,5,1,기본 1,9500,http://biblio.booxen.com/IMG_ISBN13/2025/12/9788954796897_L.jpg
9788954796880,"EBS 만점왕 연산 10단계(초등 5학년)(2026) (2022 개정 교육과정, 초등 5학년 권장)",EBS 만점왕 연산,EBS,수학,연산,5,5,5,1,기본 1,9500,http://biblio.booxen.com/IMG_ISBN13/2025/12/9788954796880_L.jpg
9788954785631,"EBS 만점왕 수학 플러스 초등 1-2(2026) (2022 개정 교육과정, 교과서 기본과 응용문제를 한 번에 잡는 교과서 기본+응용)",EBS 만점왕 플러스,EBS,수학,수학,1,1,1,2,상위 2,14000,http://biblio.booxen.com/IMG_ISBN13/2024/07/9788954785631_L.jpg
9788954795081,"EBS 초등 기본서 만점왕 수학 4-1 (2026년) (2022 개정 교육과정, 예습·복습·숙제까지 해결되는 교과서 완전 학습서)",EBS 만점왕,EBS,수학,수학,4,4,4,1,기본 4,16500,http://biblio.booxen.com/IMG_ISBN13/2025/11/9788954795081_L.jpg
9788954795982,EBS 만점왕 영어 따라 쓰는 영문법 1권 (초등 영어 문법 완전 학습서),EBS 만점왕 영어 따라 쓰는 영문법,EBS,영어,문법,3,3,3,3,기본 4,14500,http://biblio.booxen.com/IMG_ISBN13/2026/01/9788954795982_L.jpg
9788954796002,EBS 만점왕 영어 따라 쓰는 영문법 3권 (초등 영어 문법 완전 학습서),EBS 만점왕 영어 따라 쓰는 영문법,EBS,영어,문법,3,3,3,3,기본 4,14500,http://biblio.booxen.com/IMG_ISBN13/2026/01/9788954796002_L.jpg
9788954795999,EBS 만점왕 영어 따라 쓰는 영문법 2권 (초등 영어 문법 완전 학습서),EBS 만점왕 영어 따라 쓰는 영문법,EBS,영어,문법,3,3,3,3,기본 4,14500,http://biblio.booxen.com/IMG_ISBN13/2026/01/9788954795999_L.jpg
9788954796927,"EBS 만점왕 수학 플러스 6-1 (2026년) (2022 개정 교육과정, 교과서 기본과 응용문제를 한 번에 잡는 교과서 기본+응용)",EBS 만점왕 플러스,EBS,수학,수학,6,6,6,1,상위 2,17000,http://biblio.booxen.com/IMG_ISBN13/2026/01/9788954796927_L.jpg
9788954796910,"EBS 만점왕 수학 플러스 5-1 (2026년) (2022 개정 교육과정, 교과서 기본과 응용문제를 한 번에 잡는 교과서 기본+응용)",EBS 만점왕 플러스,EBS,수학,수학,5,5,5,1,상위 2,17000,http://biblio.booxen.com/IMG_ISBN13/2026/01/9788954796910_L.jpg
9788954795708,"EBS 초등 기본서 만점왕 국어 1-1 (2026년) (예습, 복습, 숙제까지 해결되는 교과서 완전 학습서)",EBS 만점왕,EBS,국어,국어,1,1,1,1,기본 4,15500,http://biblio.booxen.com/IMG_ISBN13/2026/01/9788954795708_L.jpg
9788954795739,"EBS 초등 기본서 만점왕 국어 4-1 (2026년) (2022 개정 교육과정, 예습·복습·숙제까지 해결되는 교과서 완전 학습서)",EBS 만점왕,EBS,국어,국어,4,4,4,1,기본 4,16000,http://biblio.booxen.com/IMG_ISBN13/2026/01/9788954795739_L.jpg
9788954795722,"EBS 초등 기본서 만점왕 국어 3-1 (2026년) (2022 개정 교육과정, 예습·복습·숙제까지 해결되는 교과서 완전 학습서)",EBS 만점왕,EBS,국어,국어,3,3,3,1,기본 4,16000,http://biblio.booxen.com/IMG_ISBN13/2026/01/9788954795722_L.jpg
9788954795715,"EBS 초등 기본서 만점왕 국어 2-1 (2026년) (예습, 복습, 숙제까지 해결되는 교과서 완전 학습서)",EBS 만점왕,EBS,국어,국어,2,2,2,1,기본 4,15500,http://biblio.booxen.com/IMG_ISBN13/2026/01/9788954795715_L.jpg
9788954793292,"EBS 수학 마스터 고난도 Σ(시그마) 중학 수학 2-2 (2026년) (2022 개정 교육과정, 중학 수학 내신 만점 실력서)",EBS 수학 마스터,EBS,수학,수학,8,8,8,2,상위 4,13500,http://biblio.booxen.com/IMG_ISBN13/2025/08/9788954793292_L.jpg
9788954797986,"EBS 중학 뉴런 국어 2 (2026년) (2022 개정 교육과정, 중학 대표 기본서, 한 권으로 끝내는 자기주도 학습)",EBS 중학 뉴런,EBS,국어,국어,8,8,8,1,중위 2,19000,http://biblio.booxen.com/IMG_ISBN13/2026/01/9788954797986_L.jpg
9788954798006,"EBS 뉴런 중학 과학 2: 개념책+실천책(2026) (2022 개정 교육과정, 중학 대표 기본서, 한 권으로 끝내는 자기주도 학습)",EBS 중학 뉴런,EBS,과학,과학,8,8,8,1,중위 2,19000,http://biblio.booxen.com/IMG_ISBN13/2026/01/9788954798006_L.jpg
9788954797993,"EBS 중학 뉴런 수학 2 (하) (2026년) (2022 개정 교육과정 적용, 중학 대표 기본서, 한 권으로 끝내는 자기주도 학습)",EBS 중학 뉴런,EBS,수학,수학,8,8,8,2,중위 2,18000,http://biblio.booxen.com/IMG_ISBN13/2026/01/9788954797993_L.jpg
9788954798082,EBS 중학 어휘가 문해력이다 중학 2-2(2026) (교과서 어휘 / EBS 당신의 문해력 시리즈),EBS 어휘가 문해력이다,EBS,국어,독해/문해력,8,8,8,2,기본 4,11500,http://biblio.booxen.com/IMG_ISBN13/2026/01/9788954798082_L.jpg
9788954789219,EBS 중학 뉴런 수학 1 (하) (2026년용) (2022 개정 교육과정),EBS 중학 뉴런,EBS,수학,수학,7,7,7,2,중위 2,18000,http://biblio.booxen.com/IMG_ISBN13/2025/01/9788954789219_L.jpg
9788954785815,EBS 중학 뉴런 수학 1 (상) (2026년용) (2022 개정 교육과정 적용),EBS 중학 뉴런,EBS,수학,수학,7,7,7,1,중위 2,16000,http://biblio.booxen.com/IMG_ISBN13/2024/10/9788954785815_L.jpg
9788954761468,EBS 필독 중학 국어 문학1(2026) (중학 국어로 수능 잡기),EBS 필독 중학 국어,EBS,국어,독해/문해력,7,7,7,1,상위 2,11500,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788954761468_L.jpg
9788954779739,"EBS 만점왕 연산 2단계(초등 1학년)(2026) (2022 개정 교육과정, 초등 1학년 권장)",EBS 만점왕 연산,EBS,수학,연산,1,1,1,1,기본 1,9500,http://biblio.booxen.com/IMG_ISBN13/2023/12/9788954779739_L.jpg
9788954751155,EBS 뉴런 중학 과학 3(2026) (세상에 없던 새로운 공부법),EBS 중학 뉴런,EBS,과학,과학,9,9,9,3,중위 2,16500,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788954751155_L.jpg
9788954795050,"EBS 초등 기본서 만점왕 수학 2-1 (2026년) (2022 개정 교육과정, 예습·복습·숙제까지 해결되는 교과서 완전 학습서)",EBS 만점왕,EBS,수학,수학,2,2,2,1,기본 4,15500,http://biblio.booxen.com/IMG_ISBN13/2025/11/9788954795050_L.jpg
9788954799225,EBS Reading POWER 중학 LEVEL 1 (2026년) (영독해 20일 단기 완성),EBS Reading POWER,EBS,영어,리딩,7,7,7,3,상위 5,14000,http://biblio.booxen.com/IMG_ISBN13/2026/02/9788954799225_L.jpg
9788954799249,EBS Reading POWER 중학 LEVEL 3 (2026년) (영독해 20일 단기 완성),EBS Reading POWER,EBS,영어,리딩,9,9,9,3,최상위 1,14000,http://biblio.booxen.com/IMG_ISBN13/2026/02/9788954799249_L.jpg
9788954799232,EBS Reading POWER 중학 LEVEL 2 (2026년) (영독해 20일 단기 완성),EBS Reading POWER,EBS,영어,리딩,8,8,8,3,상위 5,14000,http://biblio.booxen.com/IMG_ISBN13/2026/02/9788954799232_L.jpg
9788954795043,"EBS 초등 기본서 만점왕 수학 1-1 (2026년) (2022 개정 교육과정, 예습·복습·숙제까지 해결되는 교과서 완전 학습서)",EBS 만점왕,EBS,수학,수학,1,1,1,1,기본 4,15500,http://biblio.booxen.com/IMG_ISBN13/2025/11/9788954795043_L.jpg
9788954779746,"EBS 만점왕 연산 3단계(초등 2학년)(2026) (2022 개정 교육과정, 초등 2학년 권장)",EBS 만점왕 연산,EBS,수학,연산,2,2,2,1,기본 1,9500,http://biblio.booxen.com/IMG_ISBN13/2023/12/9788954779746_L.jpg
9788954799218,EBS 뉴런 기출로 영문법 중3 (2026년) (중학 내신 영문법의 결정판),EBS 중학 뉴런,EBS,영어,문법,9,9,9,3,중위 2,17000,http://biblio.booxen.com/IMG_ISBN13/2026/02/9788954799218_L.jpg
9788954799195,EBS 뉴런 기출로 영문법 중1 (2026년) (중학 내신 영문법의 결정판),EBS 중학 뉴런,EBS,영어,문법,7,7,7,3,중위 2,17000,http://biblio.booxen.com/IMG_ISBN13/2026/02/9788954799195_L.jpg
9788954799201,EBS 뉴런 기출로 영문법 중2 (2026년) (중학 내신 영문법의 결정판),EBS 중학 뉴런,EBS,영어,문법,8,8,8,3,중위 2,17000,http://biblio.booxen.com/IMG_ISBN13/2026/02/9788954799201_L.jpg
9788954779753,"EBS 만점왕 연산 4단계(초등 2학년)(2026) (2022 개정 교육과정, 초등 2학년 권장)",EBS 만점왕 연산,EBS,수학,연산,2,2,2,1,기본 1,9500,http://biblio.booxen.com/IMG_ISBN13/2023/12/9788954779753_L.jpg
9788954799386,"EBS 초등 기본서 만점왕 국어 6-1 (2026년) (2022 개정 교육과정, 예습, 복습, 숙제까지 해결되는 교과서 완전 학습서)",EBS 만점왕,EBS,국어,국어,6,6,6,1,기본 4,16000,http://biblio.booxen.com/IMG_ISBN13/2026/03/9788954799386_L.jpg
9788954799379,"EBS 초등 기본서 만점왕 국어 5-1 (2026년) (2022 개정 교육과정, 예습·복습·숙제까지 해결되는 교과서 완전 학습서)",EBS 만점왕,EBS,국어,국어,5,5,5,1,기본 4,16000,http://biblio.booxen.com/IMG_ISBN13/2026/03/9788954799379_L.jpg
9788954795067,"EBS 초등 기본서 만점왕 수학 3-1 (2026년) (2022 개정 교육과정, 예습·복습·숙제까지 해결되는 교과서 완전 학습서)",EBS 만점왕,EBS,수학,수학,3,3,3,1,기본 4,16500,http://biblio.booxen.com/IMG_ISBN13/2025/11/9788954795067_L.jpg
9791143600080,EBS 어휘가 문해력이다 초등 5학년 1학기 (교과서 어휘 완성 / EBS 당신의 문해력 시리즈),EBS 어휘가 문해력이다,EBS,국어,독해/문해력,5,5,5,1,기본 4,12000,http://biblio.booxen.com/IMG_ISBN13/2026/04/9791143600080_L.jpg
